regime,d,alpha,seed,kl_noisy,mean_payoff,mean_action,mean_body_out,action_var,convergence_time,w_out_norm2
scaled,75,0.8,0,1.640547,2.763115,0.966578,0.983222,0.00374882,0,1.72712154
scaled,75,0.9,0,1.695032,2.746995,0.975157,0.983508,0.00097261,0,1.72712154
scaled,75,1.0,0,1.782492,2.731031,0.983677,0.983677,0.00001209,13,1.72712154
scaled,75,0.0,1,3.137837,2.897000,0.905500,0.978698,0.08556975,0,1.80927660
scaled,75,0.1,1,2.524158,2.882853,0.912901,0.979510,0.06960302,0,1.80927660
scaled,75,0.2,1,2.165589,2.868498,0.920410,0.980048,0.05527174,0,1.80927660
scaled,75,0.3,1,2.000455,2.853971,0.928016,0.980555,0.04255994,0,1.80927660
scaled,75,0.4,1,1.751131,2.839490,0.935591,0.980729,0.03151491,0,1.80927660
scaled,75,0.5,1,1.590482,2.824798,0.943284,0.981068,0.02211906,0,1.80927660
scaled,75,0.6,1,1.295509,2.810051,0.950992,0.981320,0.01437777,0,1.80927660
scaled,75,0.7,1,1.444443,2.795380,0.958677,0.981468,0.00829176,0,1.80927660
scaled,75,0.8,1,1.348053,2.780385,0.966519,0.981774,0.00388001,0,1.80927660
scaled,75,0.9,1,1.478553,2.766052,0.974004,0.981615,0.00115205,0,1.80927660
scaled,75,1.0,1,1.394874,2.750889,0.981978,0.981978,0.00003495,91,1.80927660
scaled,75,0.0,2,3.906280,2.883000,0.895000,0.957787,0.09397500,0,1.68054990
scaled,75,0.1,2,3.369917,2.870972,0.901403,0.959025,0.07639724,0,1.68054990
scaled,75,0.2,2,2.803512,2.858672,0.907954,0.959769,0.06062015,0,1.68054990
scaled,75,0.3,2,2.629717,2.846166,0.914614,0.960380,0.04659655,0,1.68054990
scaled,75,0.4,2,2.251474,2.833267,0.921481,0.961202,0.03447989,0,1.68054990
scaled,75,0.5,2,2.152626,2.820419,0.928276,0.961553,0.02413005,0,1.68054990
scaled,75,0.6,2,1.985108,2.807966,0.934910,0.961516,0.01564911,0,1.68054990
scaled,75,0.7,2,2.011643,2.794350,0.942155,0.962364,0.00901051,0,1.68054990
scaled,75,0.8,2,2.102184,2.780976,0.949285,0.962856,0.00411817,0,1.68054990
scaled,75,0.9,2,2.132872,2.768427,0.955918,0.962687,0.00118021,0,1.68054990
scaled,75,1.0,2,2.178067,2.755585,0.962715,0.962715,0.00006542,186,1.68054990
scaled,75,0.0,3,2.786202,2.906000,0.911000,0.984943,0.08107900,0,1.66374050
scaled,75,0.1,3,2.112317,2.891499,0.918440,0.985402,0.06581408,0,1.66374050
scaled,75,0.2,3,1.852773,2.876777,0.925994,0.985971,0.05211917,0,1.66374050
scaled,75,0.3,3,1.496429,2.861909,0.933623,0.986410,0.04003645,0,1.66374050
scaled,75,0.4,3,1.219721,2.847068,0.941237,0.986592,0.02954248,0,1.66374050
scaled,75,0.5,3,0.847236,2.832023,0.948958,0.986916,0.02059853,0,1.66374050
scaled,75,0.6,3,0.859230,2.817007,0.956662,0.987104,0.01329706,0,1.66374050
scaled,75,0.7,3,0.994579,2.802059,0.964332,0.987188,0.00759410,0,1.66374050
scaled,75,0.8,3,0.911586,2.786793,0.972175,0.987468,0.00346534,0,1.66374050
scaled,75,0.9,3,0.847405,2.771968,0.979777,0.987419,0.00094589,0,1.66374050
scaled,75,1.0,3,0.651317,2.756672,0.987626,0.987626,0.00001092,0,1.66374050
scaled,75,0.0,4,2.564947,2.877000,0.892000,0.936807,0.09633600,0,1.43467187
scaled,75,0.1,4,2.268710,2.868684,0.896556,0.937556,0.07886376,0,1.43467187
scaled,75,0.2,4,1.885656,2.859838,0.901403,0.939016,0.06300223,0,1.43467187
scaled,75,0.3,4,1.713892,2.850923,0.906278,0.939592,0.04903605,0,1.43467187
scaled,75,0.4,4,1.257087,2.841388,0.911481,0.940702,0.03651038,0,1.43467187
scaled,75,0.5,4,1.194811,2.832471,0.916356,0.940712,0.02603401,0,1.43467187
scaled,75,0.6,4,0.822664,2.822254,0.921958,0.941930,0.01712011,0,1.43467187
scaled,75,0.7,4,1.000275,2.812231,0.927424,0.942606,0.01013823,0,1.43467187
scaled,75,0.8,4,0.811426,2.803174,0.932378,0.942472,0.00501045,0,1.43467187
scaled,75,0.9,4,0.985282,2.793772,0.937567,0.942630,0.00173502,0,1.43467187
scaled,75,1.0,4,1.066000,2.782837,0.943488,0.943488,0.00018395,198,1.43467187
scaled,75,0.0,5,4.722517,2.877500,0.893500,0.987320,0.09515775,0,2.44901948
scaled,75,0.1,5,4.013764,2.860037,0.902964,0.988140,0.07736559,0,2.44901948
scaled,75,0.2,5,3.565331,2.842396,0.912521,0.988607,0.06137684,0,2.44901948
scaled,75,0.3,5,3.205019,2.824537,0.922192,0.989140,0.04724340,0,2.44901948
scaled,75,0.4,5,2.808667,2.806781,0.931806,0.989265,0.03491954,0,2.44901948
scaled,75,0.5,5,2.301805,2.788567,0.941683,0.989865,0.02439791,0,2.44901948
scaled,75,0.6,5,2.299471,2.770785,0.951312,0.989853,0.01579587,0,2.44901948
scaled,75,0.7,5,2.227111,2.752669,0.961126,0.990109,0.00906269,0,2.44901948
scaled,75,0.8,5,2.353896,2.734644,0.970880,0.990225,0.00418573,0,2.44901948
scaled,75,0.9,5,2.422146,2.716799,0.980564,0.990237,0.00118025,0,2.44901948
scaled,75,1.0,5,2.632574,2.698563,0.990427,0.990427,0.00002013,0,2.44901948
scaled,75,0.0,6,4.035718,2.900000,0.908000,0.967707,0.08353600,0,1.27381932
scaled,75,0.1,6,3.437904,2.888365,0.914069,0.968691,0.06838799,0,1.27381932
scaled,75,0.2,6,3.056682,2.876517,0.920246,0.969231,0.05466511,0,1.27381932
scaled,75,0.3,6,2.661994,2.864512,0.926514,0.969713,0.04244592,0,1.27381932
scaled,75,0.4,6,2.601135,2.852595,0.932735,0.969836,0.03186574,0,1.27381932
scaled,75,0.5,6,2.504437,2.840339,0.939124,0.970248,0.02268912,0,1.27381932
scaled,75,0.6,6,2.309494,2.828285,0.945428,0.970380,0.01512299,0,1.27381932
scaled,75,0.7,6,2.536468,2.816193,0.951726,0.970466,0.00906405,0,1.27381932
scaled,75,0.8,6,2.167844,2.803842,0.958214,0.970768,0.00452857,0,1.27381932
scaled,75,0.9,6,2.290569,2.791855,0.964478,0.970753,0.00158887,0,1.27381932
scaled,75,1.0,6,2.464022,2.779304,0.971003,0.971003,0.00016116,177,1.27381932
scaled,75,0.0,7,3.621023,2.888000,0.900500,0.984411,0.08959975,0,1.62565865
